Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_ssssLLLLLLLLL
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_ssssis
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_ssssl
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_ssssll
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_sssss
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_sssssG
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_ssssss
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_sssssss
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_sxs
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_sxss
Microsoft.Ceres.Diagnostics.dll,Microsoft.Ceres.Diagnostics.ULSEventTemplates,ULSEvent_xs
Microsoft.Ceres.DocParsing.Runtime.Client.dll,Microsoft.Ceres.DocParsing.Runtime.Client,DocumentClass
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,AbstractTypeDescriptor
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,BackingTypeAlreadyPublishedException
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,BuiltInTypes
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,DoNotPublishBackingTypeAttribute
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,FieldOccurrence
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,Fields
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IAddableField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IDifferenceField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IDivisibleField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IFieldTuple
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IMultiplicativeField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,INumericField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IRecordSetTypeDescriptor
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IRecordTypeDescriptor
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,ISizeEstimable
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,ISubtractableField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,ITypeDescriptor
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,IUpdateableField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,InvalidFieldNameException
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,NullableValueGetterAttribute
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,NullableValueSetterAttribute
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,RecordSetTypeDescriptor
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,RecordSetTypeDescriptors
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,RecordTypeDescriptor
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,RecordTypeDescriptorBuilder
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,RecordTypeDescriptors
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,SchemaException
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,SizeEstimates
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,TypeNotFoundException
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,TypeOccurrence
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,TypeRegistry
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,TypeRegistry/GenericTypeInfo
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,TypeRegistry/ParameterizedTypeInfo
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,UpdateableField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,ValueGetterAttribute
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types,ValueSetterAttribute
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,BlobType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,BooleanType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,BucketType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,ClaimsIdentityType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,ClaimsIdentityType/<>c__DisplayClass1
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,DateTimeType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,DecimalType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,DictionaryType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,DoubleType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,ExceptionType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,GuidType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IBlobField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IBooleanField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IBucketField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IClaimsIdentityField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDateTimeField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDecimalField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDictionaryField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDictionaryField`2
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDictionaryField`2/!0
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDictionaryField`2/!1
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDictionaryField`2/TKey
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDictionaryField`2/TValue
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IDoubleField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IExceptionField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IGuidField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IInt32Field
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IInt64Field
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IListField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IListField`1
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IListField`1/!0
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IListField`1/TElementType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,ISafeStringField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IStringField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableBlobField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableBooleanField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableBucketField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableClaimsIdentityField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDateTimeField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDecimalField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDictionaryField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDictionaryField`2
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDictionaryField`2/!0
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDictionaryField`2/!1
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDictionaryField`2/TKey
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDictionaryField`2/TValue
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableDoubleField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableExceptionField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableGuidField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableInt32Field
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableInt64Field
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableListField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableListField`1
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableListField`1/!0
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableListField`1/TElementType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableSafeStringField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableStringField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IUpdateableVarcharField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,IVarcharField
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,Int32Type
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,Int64Type
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,ListType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,SafeStringType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,StringType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.BuiltIn,VarcharType
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,BasicTypeExpression
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,GenericTypeExpression
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,ParameterizedTypeExpression
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,TypeExpression
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,TypeExpressionParser
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,TypeExpressionParser/IdentifierInfo
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,TypeExpressionParser/Token
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,TypeExpressionParser/TokenId
Microsoft.Ceres.Evaluation.DataModel.Types.dll,Microsoft.Ceres.Evaluation.DataModel.Types.Parsing,TypeParseException
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,CommonEvaluationException
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,EvaluationException
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,FieldImplDescriptorBase`1
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,FieldImplDescriptorBase`1/TType
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,FieldImplRegistry
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,FieldImplRegistry/GenericTypeInfo
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,FieldImplRegistry/ParameterizedTypeInfo
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IFieldImplDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IRecord
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IRecordImplDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IRecordSet
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IRecordSetSink
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IRecordSetSinkWithTimeout
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,ISettableRecord
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,ITypeRegistration
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,IUpdateableRecord
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordBase`2
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordBase`2/RecordEnumerator
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordBase`2/TField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordBase`2/TMetadata
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordImplDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordImplDescriptors
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,RecordSetProperties
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,SettableRecord
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,StandardFields
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,TypeRegistration
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel,UpdateableRecord
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractBlobDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractBooleanDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractBucketDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractClaimsIdentityDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractDateTimeDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractDecimalDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractDoubleDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractExceptionDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractGuidDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractInt32Descriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractInt64Descriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractSafeStringDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,AbstractStringDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BlobDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BlobField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BlobField/BlobInputStream
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BlobField/BlobOutputStream
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BucketDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BucketField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,BucketField/FieldInfo
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ClaimsIdentityDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ClaimsIdentityField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryDescriptor`2
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryDescriptor`2/TKey
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryDescriptor`2/TValue
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryField`2
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryField`2/KeyComparer
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryField`2/SimpleKeyComparer
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryField`2/TKey
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,DictionaryField`2/TValue
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ExceptionDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ExceptionField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,GuidDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,GuidField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ListDescriptor`1
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ListDescriptor`1/TElementType
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ListField`1
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ListField`1/<get_FieldEnumerable>d__0
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,ListField`1/TElementType
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableBooleanDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableBooleanField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableDateTimeDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableDateTimeField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableDecimalDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableDecimalField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableDoubleDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableDoubleField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableInt32Descriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableInt32Field
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableInt64Descriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,NullableInt64Field
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveBooleanDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveBooleanField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveDateTimeDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveDateTimeField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveDecimalDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveDecimalField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveDoubleDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveDoubleField
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveGuidDescriptor
Microsoft.Ceres.Evaluation.DataModel.dll,Microsoft.Ceres.Evaluation.DataModel.BuiltInFields,PrimitiveGuidField
